timestamp,MW,kV,,
06-01-15 11:00,5.24,10.56,,
06-01-15 12:00,5.9,10.59,,
06-01-15 13:00,6.01,10.54,,
06-01-15 14:00,8.32,10.56,,
06-01-15 15:00,8.31,10.61,,
06-01-15 16:00,6.51,10.62,,
06-01-15 17:00,6.69,10.61,,
06-01-15 18:00,7.54,10.63,,
06-01-15 19:00,9.69,10.63,,
06-01-15 20:00,10.53,10.62,,
06-01-15 21:00,8.13,10.49,,
06-01-15 22:00,8.18,10.45,,
06-01-15 23:00,9.27,10.45,,
07-01-15 0:00,10.32,10.46,,
07-01-15 1:00,7.25,10.52,,
07-01-15 2:00,2.42,10.55,,
07-01-15 3:00,3.57,10.57,,
07-01-15 4:00,4.84,10.54,,
07-01-15 5:00,6.34,10.51,,
07-01-15 6:00,6.7,10.41,,
07-01-15 7:00,8.43,10.5,,
07-01-15 8:00,5.02,10.57,,
07-01-15 9:00,4.24,10.6,,
07-01-15 10:00,4.37,10.57,,
07-01-15 11:00,5.17,10.56,,
07-01-15 12:00,2.77,10.59,,
07-01-15 13:00,3.08,10.56,,
07-01-15 14:00,4.07,10.6,,
07-01-15 15:00,5.58,10.56,,
07-01-15 16:00,4.74,10.46,,
07-01-15 17:00,7.82,10.42,,
07-01-15 18:00,8.97,10.41,,
07-01-15 19:00,10.72,10.4,,
07-01-15 20:00,11.95,10.45,,
07-01-15 21:00,12.34,10.42,,
07-01-15 22:00,12.75,10.53,,
07-01-15 23:00,12.66,10.48,,
08-01-15 0:00,12.69,10.44,,
08-01-15 1:00,12.94,10.43,,
08-01-15 2:00,13.83,10.42,,
08-01-15 3:00,13.19,10.45,,
08-01-15 4:00,12.83,10.51,,
08-01-15 5:00,12.69,10.59,,
08-01-15 6:00,12.66,10.49,,
08-01-15 7:00,12.61,10.46,,
08-01-15 8:00,11.87,10.5,,
08-01-15 9:00,10.74,10.59,,
08-01-15 10:00,8.4,10.6,,
08-01-15 11:00,6.24,10.62,,
08-01-15 12:00,9.44,10.62,,
08-01-15 13:00,9.21,10.63,,
08-01-15 14:00,7.94,10.64,,
08-01-15 15:00,7.77,10.51,,
08-01-15 16:00,9.78,10.46,,
08-01-15 17:00,8.02,10.47,,
08-01-15 18:00,9.59,10.48,,
08-01-15 19:00,7.74,10.51,,
08-01-15 20:00,9.1,10.41,,
08-01-15 21:00,10.42,10.49,,
08-01-15 22:00,9.27,10.51,,
08-01-15 23:00,10.97,10.6,,
09-01-15 0:00,10.95,10.61,,
09-01-15 1:00,11.45,10.63,,
09-01-15 2:00,8.26,10.55,,
09-01-15 3:00,6.81,10.42,,
09-01-15 4:00,9.78,10.41,,
09-01-15 5:00,9.64,10.49,,
09-01-15 6:00,10.51,10.54,,
09-01-15 7:00,7.18,10.57,,
09-01-15 8:00,9.9,10.5,,
09-01-15 9:00,8.62,10.49,,
09-01-15 10:00,14.63,10.53,,
09-01-15 11:00,13.8,10.53,,
09-01-15 12:00,11.81,10.53,,
09-01-15 13:00,9.8,10.52,,
09-01-15 14:00,11.69,10.5,,
09-01-15 15:00,11.71,10.56,,
09-01-15 16:00,11.77,10.55,,
09-01-15 17:00,11.71,10.55,,
09-01-15 18:00,10.98,10.58,,
09-01-15 19:00,9.42,10.62,,
09-01-15 20:00,11.88,10.59,,
09-01-15 21:00,12.79,10.57,,
09-01-15 22:00,9.77,10.56,,
09-01-15 23:00,8.75,10.6,,
10-01-15 0:00,7.77,10.64,,
10-01-15 1:00,3.87,10.64,,
10-01-15 2:00,3.43,10.64,,
10-01-15 3:00,1.67,10.61,,
10-01-15 4:00,2.77,10.57,,
10-01-15 5:00,4.82,10.52,,
10-01-15 6:00,11.47,10.47,,
10-01-15 7:00,14.74,10.42,,
10-01-15 8:00,13.83,10.38,,
10-01-15 9:00,11.79,10.54,,
10-01-15 10:00,11.71,10.46,,
10-01-15 11:00,8.56,10.49,,
10-01-15 12:00,9.33,10.42,,
10-01-15 13:00,9.2,10.39,,
10-01-15 14:00,11.55,10.45,,
10-01-15 15:00,4.07,10.51,,
10-01-15 16:00,6.45,10.52,,
10-01-15 17:00,5.37,10.54,,
10-01-15 18:00,4.82,10.57,,
10-01-15 19:00,-0.1,10.58,,
10-01-15 20:00,-0.1,10.43,,
10-01-15 21:00,3.66,10.43,,
10-01-15 22:00,4.21,10.54,,
10-01-15 23:00,8.64,10.5,,
11-01-15 0:00,6.96,10.49,,
11-01-15 1:00,5.47,10.45,,
11-01-15 2:00,5.89,10.43,,
11-01-15 3:00,5.89,10.35,,
11-01-15 4:00,5.86,10.38,,
11-01-15 5:00,7.76,10.37,,
11-01-15 6:00,8.4,10.43,,
11-01-15 7:00,8.51,10.47,,
11-01-15 8:00,10.39,10.46,,
11-01-15 9:00,14.46,10.43,,
11-01-15 10:00,14.79,10.39,,
11-01-15 11:00,13.44,10.41,,
11-01-15 12:00,13.69,10.43,,
11-01-15 13:00,13.87,10.55,,
11-01-15 14:00,14.61,10.5,,
11-01-15 15:00,13.83,10.49,,
11-01-15 16:00,14.7,10.41,,
11-01-15 17:00,14.74,10.43,,
11-01-15 18:00,13.2,10.49,,
11-01-15 19:00,12.55,10.56,,
11-01-15 20:00,12.01,10.59,,
11-01-15 21:00,11.76,10.52,,
11-01-15 22:00,8.25,10.45,,
11-01-15 23:00,7.08,10.42,,
12-01-15 0:00,7.98,10.38,,
12-01-15 1:00,8.8,10.43,,
12-01-15 2:00,12.41,10.39,,
12-01-15 3:00,12.7,10.39,,
12-01-15 4:00,13.21,10.43,,
12-01-15 5:00,12.76,10.51,,
12-01-15 6:00,13.26,10.58,,
12-01-15 7:00,12.88,10.54,,
12-01-15 8:00,14.03,10.61,,
12-01-15 9:00,13.39,10.48,,
12-01-15 10:00,13.91,10.37,,
12-01-15 11:00,14.55,10.59,,
12-01-15 12:00,14.54,10.56,,
12-01-15 13:00,14.74,10.49,,
12-01-15 14:00,14.45,10.53,,
12-01-15 15:00,14.16,10.56,,
12-01-15 16:00,13.23,10.63,,
12-01-15 17:00,14.59,10.57,,
12-01-15 18:00,12.72,10.53,,
12-01-15 19:00,13.79,10.5,,
12-01-15 20:00,13.87,10.55,,
12-01-15 21:00,12.86,10.43,,
12-01-15 22:00,13.33,10.44,,
12-01-15 23:00,12.67,10.5,,
13-01-15 0:00,12.7,10.55,,
13-01-15 1:00,9.64,10.6,,
13-01-15 2:00,7.87,10.63,,
13-01-15 3:00,7.03,10.59,,
13-01-15 4:00,8.01,10.58,,
13-01-15 5:00,8.28,10.55,,
13-01-15 6:00,8.64,10.45,,
13-01-15 7:00,6.7,10.51,,
13-01-15 8:00,8.75,10.53,,
13-01-15 9:00,9.56,10.57,,
13-01-15 10:00,7.69,10.52,,
13-01-15 11:00,8.73,10.47,,
13-01-15 12:00,9.05,10.46,,
13-01-15 13:00,11.24,10.52,,
13-01-15 14:00,6.83,10.58,,
13-01-15 15:00,3.92,10.58,,
13-01-15 16:00,3.53,10.5,,
13-01-15 17:00,3.1,10.48,,
13-01-15 18:00,5.48,10.52,,
13-01-15 19:00,7.09,10.37,,
13-01-15 20:00,8.87,10.39,,
13-01-15 21:00,10.36,10.37,,
13-01-15 22:00,10.48,10.38,,
13-01-15 23:00,11.02,10.51,,
14-01-15 0:00,9.97,10.53,,
14-01-15 1:00,3.77,10.6,,
14-01-15 2:00,8.63,10.58,,
14-01-15 3:00,8.94,10.59,,
14-01-15 4:00,7.39,10.6,,
14-01-15 5:00,8.78,10.56,,
14-01-15 6:00,8.95,10.43,,
14-01-15 7:00,6.42,10.51,,
14-01-15 8:00,2.54,10.52,,
14-01-15 9:00,3.23,10.6,,
14-01-15 10:00,7.21,10.55,,
14-01-15 11:00,6.21,10.51,,
14-01-15 12:00,3.43,10.52,,
14-01-15 13:00,3.3,10.49,,
14-01-15 14:00,6.18,10.52,,
14-01-15 15:00,8.41,10.61,,
14-01-15 16:00,6.94,10.49,,
14-01-15 17:00,7.45,10.47,,
14-01-15 18:00,8.94,10.53,,
14-01-15 19:00,8.64,10.44,,
14-01-15 20:00,7.75,10.39,,
14-01-15 21:00,10.57,10.46,,
14-01-15 22:00,9.65,10.57,,
14-01-15 23:00,10.52,10.54,,
15-01-15 0:00,10.79,10.5,,
15-01-15 1:00,10.35,10.5,,
15-01-15 2:00,10.68,10.45,,
15-01-15 3:00,12.34,10.5,,
15-01-15 4:00,12.47,10.56,,
15-01-15 5:00,10.6,10.53,,
15-01-15 6:00,11.11,10.51,,
15-01-15 7:00,11.78,10.53,,
15-01-15 8:00,12.56,10.46,,
15-01-15 9:00,12.61,10.55,,
15-01-15 10:00,12.61,10.61,,
15-01-15 11:00,12.73,10.61,,
15-01-15 12:00,12.95,10.48,,
15-01-15 13:00,12.45,10.57,,
15-01-15 14:00,12.52,10.61,,
15-01-15 15:00,12.68,10.56,,
15-01-15 16:00,12.54,10.55,,
15-01-15 17:00,12.39,10.64,,
15-01-15 18:00,12.39,10.66,,
15-01-15 19:00,12.6,10.58,,
15-01-15 20:00,12.59,10.6,,
15-01-15 21:00,12.63,10.57,,
15-01-15 22:00,13.24,10.51,,
15-01-15 23:00,12.42,10.5,,
16-01-15 0:00,13,10.57,,
16-01-15 1:00,12.88,10.5,,
16-01-15 2:00,14.36,10.49,,
16-01-15 3:00,14.56,10.49,,
16-01-15 4:00,14.53,10.45,,
16-01-15 5:00,13.17,10.43,,
16-01-15 6:00,11.87,10.46,,
16-01-15 7:00,12.99,10.52,,
16-01-15 8:00,14.68,10.54,,
16-01-15 9:00,14.22,10.59,,
16-01-15 10:00,14.01,10.57,,
16-01-15 11:00,13.35,10.54,,
16-01-15 12:00,13.08,10.48,,
16-01-15 13:00,12.61,10.56,,
16-01-15 14:00,11.67,10.57,,
16-01-15 15:00,11.27,10.52,,
16-01-15 16:00,9.65,10.61,,
16-01-15 17:00,9.62,10.63,,
16-01-15 18:00,8.07,10.44,,
16-01-15 19:00,7.04,10.47,,
16-01-15 20:00,7.13,10.42,,
16-01-15 21:00,9.17,10.43,,
16-01-15 22:00,10.24,10.53,,
16-01-15 23:00,6.35,10.63,,
17-01-15 0:00,7.07,10.65,,
17-01-15 1:00,6.64,10.63,,
17-01-15 2:00,4.45,10.59,,
17-01-15 3:00,8.22,10.43,,
17-01-15 4:00,8.88,10.57,,
17-01-15 5:00,8.06,10.61,,
17-01-15 6:00,10.65,10.5,,
17-01-15 7:00,10.6,10.5,,
17-01-15 8:00,9.29,10.48,,
17-01-15 9:00,10.44,10.5,,
17-01-15 10:00,7.17,10.52,,
17-01-15 11:00,9.42,10.48,,
17-01-15 12:00,12.17,10.58,,
17-01-15 13:00,10.27,10.49,,
17-01-15 14:00,8.69,10.51,,
17-01-15 15:00,8.3,10.44,,
17-01-15 16:00,8.08,10.42,,
17-01-15 17:00,7.89,10.38,,
17-01-15 18:00,6.54,10.37,,
17-01-15 19:00,6.99,10.39,,
17-01-15 20:00,9.02,10.41,,
17-01-15 21:00,8.37,10.44,,
17-01-15 22:00,5.34,10.49,,
17-01-15 23:00,3.55,10.46,,
18-01-15 0:00,4.5,10.43,,
18-01-15 1:00,4.28,10.4,,
18-01-15 2:00,5.68,10.43,,
18-01-15 3:00,3.6,10.4,,
18-01-15 4:00,3.1,10.39,,
18-01-15 5:00,3.62,10.4,,
18-01-15 6:00,3.86,10.41,,
18-01-15 7:00,2.74,10.4,,
18-01-15 8:00,1.39,10.39,,
18-01-15 9:00,1.75,10.4,,
18-01-15 10:00,1.88,10.42,,
18-01-15 11:00,1.3,10.48,,
18-01-15 12:00,1.51,10.47,,
18-01-15 13:00,1.25,10.45,,
18-01-15 14:00,0.52,10.46,,
18-01-15 15:00,1.1,10.46,,
18-01-15 16:00,0.62,10.4,,
18-01-15 17:00,0.89,10.35,,
18-01-15 18:00,0.29,10.38,,
18-01-15 19:00,0.25,10.43,,
18-01-15 20:00,0.28,10.44,,
18-01-15 21:00,0.48,10.46,,
18-01-15 22:00,0.09,10.48,,
18-01-15 23:00,0.24,10.47,,
19-01-15 0:00,-0.11,10.46,,
19-01-15 1:00,-0.06,10.44,,
19-01-15 2:00,-0.06,10.41,,
19-01-15 3:00,-0.06,10.45,,
19-01-15 4:00,-0.11,10.45,,
19-01-15 5:00,-0.09,10.41,,
19-01-15 6:00,0,10.45,,
19-01-15 7:00,0.1,10.55,,
19-01-15 8:00,-0.1,10.6,,
19-01-15 9:00,-0.09,10.62,,
19-01-15 10:00,-0.07,10.62,,
19-01-15 11:00,-0.09,10.5,,
19-01-15 12:00,-0.03,10.48,,
19-01-15 13:00,0.09,10.45,,
19-01-15 14:00,0.55,10.51,,
19-01-15 15:00,1.3,10.55,,
19-01-15 16:00,1.05,10.52,,
19-01-15 17:00,0.74,10.51,,
19-01-15 18:00,1.34,10.54,,
19-01-15 19:00,1.27,10.54,,
19-01-15 20:00,1.18,10.5,,
19-01-15 21:00,0.64,10.49,,
19-01-15 22:00,-0.05,10.47,,
19-01-15 23:00,0.14,10.46,,
20-01-15 0:00,0.25,10.49,,
20-01-15 1:00,0.33,10.51,,
20-01-15 2:00,0.55,10.51,,
20-01-15 3:00,0.57,10.51,,
20-01-15 4:00,0.38,10.49,,
20-01-15 5:00,0.3,10.4,,
20-01-15 6:00,0.65,10.45,,
20-01-15 7:00,0.3,10.47,,
20-01-15 8:00,0.66,10.52,,
20-01-15 9:00,0.95,10.56,,
20-01-15 10:00,0.36,10.51,,
20-01-15 11:00,0.6,10.54,,
20-01-15 12:00,0.61,10.57,,
20-01-15 13:00,1.23,10.55,,
20-01-15 14:00,0.77,10.58,,
20-01-15 15:00,0.36,10.61,,
20-01-15 16:00,0.29,10.63,,
20-01-15 17:00,0.36,10.6,,
20-01-15 18:00,0.37,10.59,,
20-01-15 19:00,0.55,10.53,,
20-01-15 20:00,0.44,10.53,,
20-01-15 21:00,0.08,10.5,,
20-01-15 22:00,0.02,10.55,,
20-01-15 23:00,0.03,10.48,,
21-01-15 0:00,-0.06,10.48,,
21-01-15 1:00,-0.1,10.48,,
21-01-15 2:00,-0.11,10.51,,
21-01-15 3:00,-0.1,10.5,,
21-01-15 4:00,-0.11,10.47,,
21-01-15 5:00,-0.11,10.43,,
21-01-15 6:00,-0.11,10.42,,
21-01-15 7:00,-0.11,10.54,,
21-01-15 8:00,-0.1,10.57,,
21-01-15 9:00,-0.07,10.45,,
21-01-15 10:00,-0.11,10.37,,
21-01-15 11:00,-0.12,10.38,,
21-01-15 12:00,-0.11,10.43,,
21-01-15 13:00,-0.12,10.4,,
21-01-15 14:00,-0.12,10.44,,
21-01-15 15:00,-0.12,10.4,,
21-01-15 16:00,-0.12,10.37,,
21-01-15 17:00,-0.12,10.45,,
21-01-15 18:00,-0.12,10.51,,
21-01-15 19:00,-0.12,10.51,,
21-01-15 20:00,-0.12,10.5,,
21-01-15 21:00,-0.12,10.56,,
21-01-15 22:00,-0.12,10.58,,
21-01-15 23:00,-0.12,10.6,,
22-01-15 0:00,-0.12,10.61,,
22-01-15 1:00,-0.12,10.64,,
22-01-15 2:00,-0.12,10.64,,
22-01-15 3:00,-0.12,10.62,,
22-01-15 4:00,-0.1,10.62,,
22-01-15 5:00,-0.09,10.55,,
22-01-15 6:00,-0.11,10.45,,
22-01-15 7:00,-0.12,10.51,,
22-01-15 8:00,-0.12,10.54,,
22-01-15 9:00,-0.12,10.6,,
22-01-15 10:00,0.07,10.57,,
22-01-15 11:00,-0.09,10.59,,
22-01-15 12:00,-0.03,10.49,,
22-01-15 13:00,-0.03,10.46,,
22-01-15 14:00,0.02,10.5,,
22-01-15 15:00,-0.05,10.54,,
22-01-15 16:00,-0.05,10.51,,
22-01-15 17:00,-0.05,10.46,,
22-01-15 18:00,-0.05,10.52,,
22-01-15 19:00,-0.05,10.53,,
22-01-15 20:00,-0.05,10.54,,
22-01-15 21:00,-0.05,10.4,,
22-01-15 22:00,-0.05,10.45,,
22-01-15 23:00,-0.05,10.42,,
23-01-15 0:00,-0.05,10.45,,
23-01-15 1:00,-0.05,10.48,,
23-01-15 2:00,-0.05,10.48,,
23-01-15 3:00,-0.05,10.47,,
23-01-15 4:00,-0.05,10.43,,
23-01-15 5:00,-0.05,10.38,,
23-01-15 6:00,-0.05,10.44,,
23-01-15 7:00,-0.05,10.57,,
23-01-15 8:00,-0.05,10.58,,
23-01-15 9:00,-0.05,10.57,,
23-01-15 10:00,-0.06,10.56,,
23-01-15 11:00,-0.11,10.62,,
23-01-15 12:00,0.09,10.5,,
23-01-15 13:00,1.14,10.54,,
23-01-15 14:00,0.89,10.55,,
23-01-15 15:00,3.33,10.44,,
23-01-15 16:00,6.89,10.39,,
23-01-15 17:00,7.5,10.33,,
23-01-15 18:00,9.89,10.35,,
23-01-15 19:00,11.4,10.47,,
23-01-15 20:00,12.29,10.46,,
23-01-15 21:00,12.1,10.4,,
23-01-15 22:00,12.4,10.48,,
23-01-15 23:00,12.56,10.44,,
24-01-15 0:00,12.61,10.44,,
24-01-15 1:00,12.47,10.51,,
24-01-15 2:00,12.57,10.5,,
24-01-15 3:00,12.43,10.56,,
24-01-15 4:00,12.39,10.55,,
24-01-15 5:00,12.19,10.57,,
24-01-15 6:00,11.86,10.55,,
24-01-15 7:00,12.22,10.55,,
24-01-15 8:00,12.36,10.61,,
24-01-15 9:00,9.91,10.41,,
24-01-15 10:00,2.06,10.38,,
24-01-15 11:00,1.09,10.42,,
24-01-15 12:00,1.85,10.44,,
24-01-15 13:00,2.27,10.45,,
24-01-15 14:00,4.21,10.46,,
24-01-15 15:00,6.21,10.47,,
24-01-15 16:00,4.59,10.45,,
24-01-15 17:00,5.38,10.35,,
24-01-15 18:00,5.45,10.4,,
24-01-15 19:00,5.62,10.47,,
24-01-15 20:00,6.62,10.43,,
24-01-15 21:00,6.53,10.43,,
24-01-15 22:00,7.38,10.43,,
24-01-15 23:00,5.61,10.41,,
25-01-15 0:00,4.01,10.42,,
25-01-15 1:00,9.29,10.44,,
25-01-15 2:00,9.12,10.43,,
25-01-15 3:00,6.13,10.44,,
25-01-15 4:00,5.75,10.44,,
25-01-15 5:00,4.92,10.43,,
25-01-15 6:00,0.93,10.42,,
25-01-15 7:00,1.57,10.4,,
25-01-15 8:00,2.23,10.4,,
25-01-15 9:00,3.97,10.41,,
25-01-15 10:00,4.25,10.44,,
25-01-15 11:00,1.56,10.42,,
25-01-15 12:00,1.3,10.44,,
25-01-15 13:00,1.91,10.46,,
25-01-15 14:00,1.2,10.46,,
25-01-15 15:00,0.13,10.44,,
25-01-15 16:00,0.38,10.39,,
25-01-15 17:00,1.05,10.5,,
25-01-15 18:00,2.03,10.6,,
25-01-15 19:00,2.46,10.65,,
25-01-15 20:00,3.29,10.48,,
25-01-15 21:00,4.24,10.47,,
25-01-15 22:00,6.46,10.47,,
25-01-15 23:00,6.91,10.45,,
26-01-15 0:00,7.82,10.4,,
26-01-15 1:00,6.37,10.46,,
26-01-15 2:00,6.23,10.53,,
26-01-15 3:00,6.35,10.52,,
26-01-15 4:00,7.79,10.48,,
26-01-15 5:00,8.09,10.46,,
26-01-15 6:00,7.97,10.46,,
26-01-15 7:00,7.34,10.48,,
26-01-15 8:00,7.91,10.49,,
26-01-15 9:00,7.74,10.62,,
26-01-15 10:00,6.23,10.6,,
26-01-15 11:00,4.7,10.61,,
26-01-15 12:00,2.62,10.6,,
26-01-15 13:00,2.02,10.58,,
26-01-15 14:00,2.55,10.62,,
26-01-15 15:00,1.25,10.44,,
26-01-15 16:00,3.27,10.39,,
26-01-15 17:00,3.54,10.51,,
26-01-15 18:00,3.09,10.54,,
26-01-15 19:00,2.81,10.58,,
26-01-15 20:00,3.78,10.59,,
26-01-15 21:00,5.98,10.59,,
26-01-15 22:00,8.51,10.58,,
26-01-15 23:00,9.33,10.54,,
27-01-15 0:00,9.95,10.57,,
27-01-15 1:00,8.83,10.58,,
27-01-15 2:00,9.33,10.61,,
27-01-15 3:00,7.2,10.66,,
27-01-15 4:00,4.61,10.66,,
27-01-15 5:00,6.3,10.58,,
27-01-15 6:00,6.52,10.6,,
27-01-15 7:00,7.66,10.53,,
27-01-15 8:00,4.78,10.55,,
27-01-15 9:00,2.93,10.53,,
27-01-15 10:00,2.7,10.47,,
27-01-15 11:00,2.22,10.5,,
27-01-15 12:00,1.29,10.51,,
27-01-15 13:00,0.96,10.45,,
27-01-15 14:00,1.73,10.6,,
27-01-15 15:00,1.36,10.51,,
27-01-15 16:00,3.26,10.46,,
27-01-15 17:00,2.04,10.55,,
27-01-15 18:00,3.48,10.62,,
27-01-15 19:00,3.97,10.58,,
27-01-15 20:00,3.08,10.5,,
27-01-15 21:00,3.77,10.51,,
27-01-15 22:00,5,10.55,,
27-01-15 23:00,4.75,10.43,,
28-01-15 0:00,5.64,10.37,,
28-01-15 1:00,8.69,10.36,,
28-01-15 2:00,8.15,10.37,,
28-01-15 3:00,8.39,10.49,,
28-01-15 4:00,10.28,10.42,,
28-01-15 5:00,10.77,10.52,,
28-01-15 6:00,12.2,10.45,,
28-01-15 7:00,12.33,10.43,,
28-01-15 8:00,12.5,10.51,,
28-01-15 9:00,12.2,10.53,,
28-01-15 10:00,10.16,10.46,,
28-01-15 11:00,10.34,10.53,,
28-01-15 12:00,13.89,10.56,,
28-01-15 13:00,12.68,10.6,,
28-01-15 14:00,12.65,10.57,,
28-01-15 15:00,12.79,10.48,,
28-01-15 16:00,12.69,10.53,,
28-01-15 17:00,11.69,10.56,,
28-01-15 18:00,6.46,10.51,,
28-01-15 19:00,6.14,10.51,,
28-01-15 20:00,11.38,10.42,,
28-01-15 21:00,9.4,10.51,,
28-01-15 22:00,10.03,10.48,,
28-01-15 23:00,11.59,10.52,,
29-01-15 0:00,9.25,10.58,,
29-01-15 1:00,11.56,10.5,,
29-01-15 2:00,11.51,10.44,,
29-01-15 3:00,11.84,10.58,,
29-01-15 4:00,12.67,10.63,,
29-01-15 5:00,13.71,10.55,,
29-01-15 6:00,11.36,10.6,,
29-01-15 7:00,4.79,10.6,,
29-01-15 8:00,8.51,10.59,,
29-01-15 9:00,9.63,10.63,,
29-01-15 10:00,9.9,10.58,,
29-01-15 11:00,7.71,10.61,,
29-01-15 12:00,6.4,10.6,,
29-01-15 13:00,5.54,10.6,,
29-01-15 14:00,2.56,10.63,,
29-01-15 15:00,2.19,10.44,,
29-01-15 16:00,2.1,10.36,,
29-01-15 17:00,0.83,10.45,,
29-01-15 18:00,1.66,10.53,,
29-01-15 19:00,1.69,10.6,,
29-01-15 20:00,0.79,10.59,,
29-01-15 21:00,0.28,10.6,,
29-01-15 22:00,0.47,10.62,,
29-01-15 23:00,0.38,10.64,,
30-01-15 0:00,0.19,10.63,,
30-01-15 1:00,0.22,10.64,,
30-01-15 2:00,0.76,10.54,,
30-01-15 3:00,0.46,10.46,,
30-01-15 4:00,0.79,10.47,,
30-01-15 5:00,0.63,10.42,,
30-01-15 6:00,0.7,10.41,,
30-01-15 7:00,0.6,10.51,,
30-01-15 8:00,0.25,10.52,,
30-01-15 9:00,1.04,10.58,,
30-01-15 10:00,0.79,10.55,,
30-01-15 11:00,0.8,10.59,,
30-01-15 12:00,0.09,10.54,,
30-01-15 13:00,0.24,10.51,,
30-01-15 14:00,0.85,10.43,,
30-01-15 15:00,0.4,10.48,,
30-01-15 16:00,0.39,10.47,,
30-01-15 17:00,1.15,10.43,,
30-01-15 18:00,0.47,10.47,,
30-01-15 19:00,0.8,10.53,,
30-01-15 20:00,1.34,10.53,,
30-01-15 21:00,0.85,10.42,,
30-01-15 22:00,-0.09,10.35,,
30-01-15 23:00,0.11,10.37,,
31-01-15 0:00,0.23,10.38,,
31-01-15 1:00,0.8,10.38,,
31-01-15 2:00,0.5,10.4,,
31-01-15 3:00,-0.13,10.41,,
31-01-15 4:00,0.08,10.4,,
31-01-15 5:00,0.69,10.37,,
31-01-15 6:00,0.02,10.35,,
31-01-15 7:00,-0.11,10.44,,
31-01-15 8:00,-0.12,10.47,,
31-01-15 9:00,-0.12,10.47,,
31-01-15 10:00,-0.1,10.49,,
31-01-15 11:00,0.04,10.51,,
31-01-15 12:00,0.09,10.52,,
31-01-15 13:00,0.76,10.56,,
31-01-15 14:00,0.7,10.55,,
31-01-15 15:00,0.48,10.55,,
31-01-15 16:00,1.11,10.53,,
31-01-15 17:00,1.06,10.47,,
31-01-15 18:00,1.11,10.5,,
31-01-15 19:00,1.14,10.55,,
31-01-15 20:00,1.77,10.62,,
31-01-15 21:00,1.99,10.65,,
31-01-15 22:00,1.44,10.65,,
31-01-15 23:00,2.35,10.5,,
01-02-15 0:00,3.34,10.41,,
01-02-15 1:00,3.34,10.4,,
01-02-15 2:00,2.9,10.38,,
01-02-15 3:00,3.77,10.38,,
01-02-15 4:00,2.96,10.36,,
01-02-15 5:00,2.38,10.52,,
01-02-15 6:00,2.19,10.45,,
01-02-15 7:00,0.85,10.47,,
01-02-15 8:00,0.23,10.61,,
01-02-15 9:00,0.66,10.64,,
01-02-15 10:00,0.51,10.62,,
01-02-15 11:00,0.45,10.59,,
01-02-15 12:00,0.74,10.6,,
01-02-15 13:00,0.77,10.63,,
01-02-15 14:00,0.1,10.63,,
01-02-15 15:00,0.03,10.6,,
01-02-15 16:00,0.28,10.57,,
01-02-15 17:00,0.49,10.48,,
01-02-15 18:00,0.22,10.54,,
01-02-15 19:00,0.31,10.61,,
01-02-15 20:00,0.59,10.64,,
01-02-15 21:00,1.27,10.52,,
01-02-15 22:00,0.87,10.51,,
01-02-15 23:00,0.98,10.49,,
02-02-15 0:00,0.48,10.5,,
02-02-15 1:00,-0.01,10.49,,
02-02-15 2:00,-0.04,10.49,,
02-02-15 3:00,0.08,10.48,,
02-02-15 4:00,1.43,10.47,,
02-02-15 5:00,2.66,10.49,,
02-02-15 6:00,2.68,10.41,,
02-02-15 7:00,0.84,10.55,,
02-02-15 8:00,0.62,10.64,,
02-02-15 9:00,0.8,10.48,,
02-02-15 10:00,0.83,10.44,,
02-02-15 11:00,1.51,10.49,,
02-02-15 12:00,1.22,10.44,,
02-02-15 13:00,1.3,10.51,,
02-02-15 14:00,1.4,10.54,,
02-02-15 15:00,1.47,10.62,,
02-02-15 16:00,1.68,10.64,,
02-02-15 17:00,1.49,10.59,,
02-02-15 18:00,1.69,10.64,,
02-02-15 19:00,1.69,10.46,,
02-02-15 20:00,0.51,10.49,,
02-02-15 21:00,1.08,10.52,,
02-02-15 22:00,0.66,10.49,,
02-02-15 23:00,1.5,10.5,,
03-02-15 0:00,1.43,10.5,,
03-02-15 1:00,1.12,10.5,,
03-02-15 2:00,3.45,10.51,,
03-02-15 3:00,4.13,10.5,,
03-02-15 4:00,7.68,10.48,,
03-02-15 5:00,0.86,10.42,,
03-02-15 6:00,0.78,10.37,,
03-02-15 7:00,0.58,10.47,,
03-02-15 8:00,0.94,10.47,,
03-02-15 9:00,1.14,10.46,,
03-02-15 10:00,0.51,10.62,,
03-02-15 11:00,0.71,10.56,,
03-02-15 12:00,0.22,10.44,,
03-02-15 13:00,3.1,10.36,,
03-02-15 14:00,7.51,10.39,,
03-02-15 15:00,6.33,10.45,,
03-02-15 16:00,5.29,10.47,,
03-02-15 17:00,5.65,10.45,,
03-02-15 18:00,3.83,10.46,,
03-02-15 19:00,3.4,10.51,,
03-02-15 20:00,4.35,10.54,,
03-02-15 21:00,1.96,10.55,,
03-02-15 22:00,1.44,10.55,,
03-02-15 23:00,0.39,10.54,,
04-02-15 0:00,1.37,10.58,,
04-02-15 1:00,0.97,10.57,,
04-02-15 2:00,1.21,10.38,,
04-02-15 3:00,1.58,10.39,,
04-02-15 4:00,2.49,10.37,,
04-02-15 5:00,3.65,10.43,,
04-02-15 6:00,5.72,10.54,,
04-02-15 7:00,4.34,10.51,,
04-02-15 8:00,5.36,10.53,,
04-02-15 9:00,2.71,10.49,,
